18075000,NP4L,W8WWV-#,CW,5dB Q:3 Z:4,11
14112500,PA3BUL,KM3T-#,CW,5dB Q:3*+ Z:5             2304Z,1786057507
7037500,HB9YC,HA1VHF-#,CW,7dB Q:5*+ Z:14,15
3544000,K2MTG,W2NAF-#,CW,5dB Q:2 Z:5               2305Z,1786057522
7027400,M5TXJ,F4GOU-#,CW,5dB Q:3+ Z:14             2305Z,1786057525
7032500,WA3VSO,W1NT-#,CW,8dB Q:5 Z:3,5
14050500,KL7IUI,G4IRN-#,CW,11dB Q:6+ Z:3,4
14080000,HI8UD,HI8CQ,FT4,25th CACG                  2305Z,1786057539
14052200,VE2NC,G3AKX-#,CW,8dB Q:5+ Z:3,4
14054000,KE4WLE,PY2KNK-#,CW,5dB Q:9* Z:3,4
14046000,N7BBQ,WB6BEE-#,CW,4dB Q:8+ Z:3              2306Z,1786057579
21030000,KA0SIX,K3PA-#,CW,6dB Q:2* Z:5,7
18075000,NP4L,W6YX-#,CW,7dB Q:3+ Z:3,5
14029200,LZ1KX,S50U-#,CW,10dB Q:9*+ Z:3,4
7018800,EA1JD,MM9PSY-#,CW,16dB Q:2+ Z:14,15
14016500,CT1BQH,F4GOU-#,CW,4dB Q:9+ Z:3,14
10101000,VE5VEV,EA2RCF-#,CW,15dB Q:2 Z:8,14
21050000,KC4CR,K6FOD-#,CW,3dB Q:5+ Z:3              2306Z,1786057598
10103300,OX3LX,DC8YZ-#,CW,8dB Q:8+ Z:14             2306Z,1786057599
14026200,VO2NS,LZ4AE-#,CW,5dB Q:9* Z:4,5
7023900,VK2ARZ,VK3RAS-#,CW,24dB Q:2 Z:30              2306Z,1786057609
7030000,W1AW/2,AC0C-#,CW,21dB Q:9+ Z:4              2306Z,1786057614
14041700,WG0Y,VE4DRK-#,CW,4dB Q:9*+ Z:3,4
28027800,WR1GF,TI7W-#,CW,12dB Q:3* Z:5,7
14203000,TI2CC,TI5VMJ,USB,EK70vc -> EJ79vw           2307Z,1786057628
14033500,WB0RLJ,VE6WZ-#,CW,14dB Q:9+ Z:4,5
14044400,KQ4EFU,W6YX-#,CW,11dB Q:2+ Z:3,4
14049100,KE6QR/6,KW7MM-#,CW,13dB Q:3 Z:3,5
14018200,I1YRL,AC0C-#,CW,18dB Q:3*+ Z:3,4
14061000,NI6L,ZF1A-#,CW,3dB Q:7*+ Z:3,4
14061000,NI6LK,AC0C-#,CW,13dB Q:3+ Z:3,4
14039000,K6GQP,W8WWV-#,CW,14dB Q:5+ Z:4,5
14026200,VO2NSV,EA2RCF-#,CW,9dB Q:2 Z:14              2307Z,1786057654
14020000,NP4L,SE5E-#,CW,10dB Q:9* Z:4,5
14007000,HK4JC,W2MV-#,CW,9dB Q:5+ Z:4,5
14020800,XQ3SK,SE5E-#,CW,14dB Q:5+ Z:14,15
50313000,WZ9W,JG1TSG,FT8,2555Hz                     2308Z,1786057693
14053600,AA5EN,VE4DRK-#,CW,5dB Q:4+ Z:4,14
28023000,WB5WEC,KW7MM-#,CW,7dB Q:6* Z:3,5
14035000,W1AW/2,AA4PA-#,CW,5dB Q:8+ Z:3,4
14060000,EW5MH,N9CO-#,CW,19dB Q:2+ Z:3,4
14024200,N6JWT,VE6WZ-#,CW,7dB Q:8* Z:3,4
14026000,8P6DO,K3PA-#,CW,6dB Q:9 Z:3,4
14049000,SA6AUT,HA8TKS-#,CW,13dB Q:9+ Z:14,15
7023000,BH4FCD,BG7IEJ-#,CW,11dB Q:5 Z:24              2309Z,1786057751
7020000,JE6XPF,BG4GOV-#,CW,6dB Q:2 Z:24,25
14026200,IZ5GHG,DE1LON-#,CW,11dB Q:9* Z:14,15
21044000,KE4WLE,IT9GSF-#,CW,8dB Q:2* Z:7,15
10121000,KG2B/M,K7CO-#,CW,10dB Q:2 Z:3               2309Z,1786057783
10117200,DF3OL,YO2CK-#,CW,6dB Q:2* Z:14,20
50313000,K7SMA,JG1TSG,FT8,CQ DX 995Hz                2309Z,1786057793
14018900,XQ3SK,AC0C-#,CW,9dB Q:5* Z:4,11
7023700,W9BZ,WE9V-#,CW,5dB Q:9* Z:3,4
50016000,GB3BAA,G3AKX-#,CW,16dB Q:2+ Z:14             2308Z,1786057811
10103300,OX3LX,G0KTN-#,CW,11dB Q:8*+ Z:11,14
7037500,HB9YC,OK1FCJ-#,CW,17dB Q:5+ Z:15             2309Z,1786057818
14033500,WB0RLJ,F4GOU-#,CW,7dB Q:9+ Z:5,14
10112700,N8AI,K7CO-#,CW,9dB Q:9* Z:3,4
24908600,WB5WEC,W6YX-#,CW,10dB Q:2 Z:3               2310Z,1786057831
14029000,LZ1KX,DL1HWS-#,CW,9dB Q:9*+ Z:3,14
7030000,W1AW/2,K3GMQ-#,CW,16dB Q:9+ Z:3,4
14039000,K6GQP,N7VVX-#,CW,3dB Q:5*+ Z:3,4
14055500,DH5IS,HA8TKS-#,CW,12dB Q:8+ Z:14,15
7058200,AA5EN,KG6NFJ-#,CW,14dB Q:5 Z:3,4
24903900,WV0H,ZF1A-#,CW,9dB Q:2 Z:8               2310Z,1786057851
7017000,CO2OQ,ZF1A-#,CW,27dB Q:3 Z:4,8
14046000,N7BBQ,VE4DRK-#,CW,8dB Q:8+ Z:4              2310Z,1786057854
7017000,K8MJZ,K5TR-#,CW,17dB Q:3 Z:4,7
14007000,HK4JC,KC4YVA-#,CW,8dB Q:6*+ Z:4,14
7030000,CU2ARA,ES2RR-#,CW,13dB Q:2 Z:14,15
14043000,W2AZZ,AK6RI-#,CW,4dB Q:9 Z:3,4
14025000,IZ5GHG,S50U-#,CW,10dB Q:2 Z:14,15
50313000,AJ9C,JG1TSG,FT8,1247Hz,0
7018800,EA1JD,DF7GB-#,CW,13dB Q:2+ Z:14             2311Z,1786057907
14112500,PA3BUL,WZ7I-#,CW,5dB Q:3*+ Z:3,15
14060000,F5NFB,ES2RR-#,CW,10dB Q:2 Z:15,33
14040000,CX8FB,K9IMM-#,CW,6dB Q:2 Z:4,5
14067000,W9UUM,VE4DRK-#,CW,7dB Q:9*+ Z:3,4
14042000,SQ3DZW,W8WWV-#,CW,5dB Q:9* Z:4,14
21033500,WB5WEC,W6YX-#,CW,12dB Q:6* Z:3,5
14035000,W1AW/2,PT2FHC-#,CW,11dB Q:8+ Z:4,5
14058500,WA4AR,W8WWV-#,CW,5dB Q:3* Z:4,5
14055500,W1SFR,TI7W-#,CW,18dB Q:3* Z:7,14
7054000,KE4WLE,WE9V-#,CW,21dB Q:9* Z:4,5
14015000,LU5UOM,K5TR-#,CW,12dB Q:7+ Z:4,11
10104300,OY1R,DF7GB-#,CW,6dB Q:9* Z:14,15
7042000,ON4PA,OE9GHV-#,CW,8dB Q:4 Z:14,15
14048900,SA6AUT,YO2KAR-#,CW,12dB Q:9*+ Z:3,11
50313000,K9RE,JG1TSG,FT8,CQ 2115Hz                  2312Z,1786057983
18072600,WB5WEC,KW7MM-#,CW,9dB Q:5* Z:3,4
21026800,ZL2F,KW7MM-#,CW,7dB Q:2 Z:3,15
7014000,JL3RNZ/8,JE2YCR-#,CW,15dB Q:2+ Z:25             2308Z,1786057998
21050000,KC4CR,WB6BEE-#,CW,6dB Q:5*+ Z:3,7
10105000,OY1R,OZ1AAB-#,CW,11dB Q:9 Z:5,14
7011000,JH1FSL,JA1CCA-#,CW,25dB Q:3 Z:25              2313Z,1786058017
14018900,XQ3SK,TI7W-#,CW,4dB Q:5+ Z:7,15
7030000,W1AW/2,N9CO-#,CW,6dB Q:9*+ Z:4,5
14033500,WB0RLJ,IT9GSF-#,CW,21dB Q:9+ Z:3,4
7009000,JA3QNI/3,JA1CCA-#,CW,27dB Q:3+ Z:25             2312Z,1786058029
14067000,DL8NBM,MM0ZBH-#,CW,16dB Q:2 Z:14,15
7010000,JL3TII,JH7CSU-#,CW,28dB Q:3 Z:25              2313Z,1786058038
14029200,LZ1KX,TF3Y-#,CW,9dB Q:9+ Z:14,40
14020000,NP4L,WZ7I-#,CW,14dB Q:9+ Z:3,4
14074000,W9ZPL,VE7RU,FT8,EN61 Decodium              2314Z,1786058054
14027500,WB5WEC,K3PA-#,CW,11dB Q:5* Z:3,5
7056500,VE3UXJ,K3GMQ-#,CW,9dB Q:2 Z:5               2314Z,1786058054
14050100,W5FB,ZF1A-#,CW,7dB Q:9* Z:4,8
14046000,N7BBQ,KW7MM-#,CW,4dB Q:8+ Z:3,4
7023000,BH4FCD,BD7JNA-#,CW,7dB Q:5+ Z:24             2314Z,1786058070
50313000,NY0V,JG1TSG,FT8,875Hz                      2314Z,1786058119
14050500,KL7IUI,W6YX-#,CW,5dB Q:6+ Z:3,4            2315Z,1786058121
14112400,PA3BUL,KM3T-#,CW,5dB Q:3+ Z:5              2315Z,1786058125
14035000,W1AW/2,NG7M-#,CW,24dB Q:8*+ Z:3,7           2315Z,1786058134
14067000,W9UUM,DL1HWS-#,CW,10dB Q:9*+ Z:3,4,5,7,8,14  2315Z,1786058138
14023000,N2ATB,HA8TKS-#,CW,7dB Q:9* Z:3,11,14,15     2315Z,1786058142
10103300,OX3LNT,RU9CZD-#,CW,13dB Q:2 Z:15,17           2313Z,1786058146
14028000,K4KUS,EA2RCF-#,CW,7dB Q:9 Z:3,4,14          2315Z,1786058151
7045500,WB5WEC,W6YX-#,CW,21dB Q:3 Z:3,4,5           2315Z,1786058161
7225000,VE3YOA,W4MTO,,2316Z,1786058164
14063000,KJ5MDT,IT9GSF-#,CW,15dB Q:2 Z:14,15           2316Z,1786058172
14010000,R6HA,YO2CK-#,CW,11dB Q:9* Z:4,11,14,15,16, 2316Z,1786058173
18086000,JO4MJO/4,BH4RRG-#,CW,5dB Q:2 Z:24              2316Z,1786058178
14049000,JJ1FXF,DR4W-#,CW,10dB Q:4+ Z:14,24          2316Z,1786058188
10121000,KG2B/M,N7VVX-#,CW,3dB Q:3+ Z:3              2314Z,1786058192
7045000,WA6ARA/P,K6FOD-#,CW,14dB Q:4 Z:3               2316Z,1786058198
14203000,TI2CC,KU4YW,,2316Z,1786058213
14033500,WB0RLJ,G0KTN-#,CW,6dB Q:9*+ Z:3,4,5,14      2316Z,1786058218
18080000,K6KX,KW7MM-#,CW,11dB Q:7 Z:3,4,5           2316Z,1786058219
7052300,K1AYZ,KM3T-#,CW,9dB Q:2 Z:5               2316Z,1786058219
14035000,W1AW/2,NC6X,,2317Z,1786058223
14032000,AG4JT,WE9V-#,CW,4dB Q:9 Z:3,4,14,15,33    2316Z,1786058227
7030000,W1AW/2,AC0C-#,CW,19dB Q:9+ Z:4              2316Z,1786058228
10105000,OY1R,N2CR-#,CW,20dB Q:9+ Z:5              2316Z,1786058232
14272000,W1AW/5,N1TQP,,ARRL 250th WAS LA/ TU          2317Z,1786058234
14023900,WB5N,DL8LAS-#,CW,12dB Q:2 Z:14              2317Z,1786058244
14053900,KW4UT,KM3T-#,CW,8dB Q:3* Z:5,7            2316Z,1786058249
14067000,DL8NBM,MM9PSY-#,CW,6dB Q:2+ Z:14,15          2317Z,1786058256
14046000,N7BBQ,ND7K-#,CW,15dB Q:8+ Z:3              2317Z,1786058259
14029200,LZ1KX,DM6EE-#,CW,12dB Q:9*+ Z:3,5,14,15,33  2317Z,1786058259
7030100,W1AW,DL8LAS-#,CW,9dB Q:2+ Z:14             2317Z,1786058260
7030100,W1AWN,DL8LAS-#,CW,9dB Q:2 Z:14              2317Z,1786058260
7074000,4X1ZQ,CT7AUT,FT8,-11 dB 622 Hz              2317Z,1786058277
7023000,BH4FCD,BH4RRG-#,CW,11dB Q:5+ Z:24             2317Z,1786058279
28038300,JA1YNE,JH7CSU-#,CW,7dB Q:2 Z:25              2317Z,1786058280
14044400,KQ4EFU,K6FOD-#,CW,5dB Q:3 Z:3,5             2318Z,1786058281
